INFO 2025-05-12 21:13:32,363 basehttp 11464 6280 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-12 21:13:36,214 basehttp 11464 14272 "GET /admin/distributors/userprofile/? HTTP/1.1" 200 10622
INFO 2025-05-12 21:13:36,322 basehttp 11464 14272 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-05-12 21:13:47,042 basehttp 11464 14008 "GET /admin/distributors/userprofile/1/change/ HTTP/1.1" 200 11352
INFO 2025-05-12 21:13:47,189 basehttp 11464 14008 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
WARNING 2025-05-12 21:15:07,581 log 11464 3776 Not Found: /
WARNING 2025-05-12 21:15:07,590 basehttp 11464 3776 "GET / HTTP/1.1" 404 2679
WARNING 2025-05-12 21:15:14,682 log 11464 5656 Not Found: /api/ /
WARNING 2025-05-12 21:15:14,685 basehttp 11464 5656 "GET /api/%20/ HTTP/1.1" 404 4526
WARNING 2025-05-12 21:15:27,456 log 11464 620 Method Not Allowed: /api/register/
WARNING 2025-05-12 21:15:27,467 basehttp 11464 620 "GET /api/register/ HTTP/1.1" 405 5765
INFO 2025-05-12 21:15:27,949 basehttp 11464 8756 "GET /static/rest_framework/css/bootstrap.min.css HTTP/1.1" 304 0
INFO 2025-05-12 21:15:27,950 basehttp 11464 13548 "GET /static/rest_framework/js/csrf.js HTTP/1.1" 304 0
INFO 2025-05-12 21:15:27,970 basehttp 11464 13548 "GET /static/rest_framework/js/load-ajax-form.js HTTP/1.1" 304 0
INFO 2025-05-12 21:15:27,974 basehttp 11464 8756 "GET /static/rest_framework/css/prettify.css HTTP/1.1" 304 0
INFO 2025-05-12 21:15:28,000 basehttp 11464 12768 "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 304 0
INFO 2025-05-12 21:15:28,024 basehttp 11464 13548 "GET /static/rest_framework/css/default.css HTTP/1.1" 304 0
INFO 2025-05-12 21:15:28,073 basehttp 11464 6260 "GET /static/rest_framework/js/default.js HTTP/1.1" 304 0
INFO 2025-05-12 21:15:28,079 basehttp 11464 8756 "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 304 0
INFO 2025-05-12 21:15:28,123 basehttp 11464 8768 "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 304 0
INFO 2025-05-12 21:15:28,139 basehttp 11464 12768 "GET /static/rest_framework/js/jquery-3.7.1.min.js HTTP/1.1" 304 0
INFO 2025-05-12 21:15:28,191 basehttp 11464 11632 "GET /static/rest_framework/css/bootstrap-tweaks.css HTTP/1.1" 304 0
INFO 2025-05-12 21:15:28,339 basehttp 11464 11632 "GET /static/rest_framework/img/grid.png HTTP/1.1" 304 0
WARNING 2025-05-12 21:15:40,273 log 11464 1056 Bad Request: /api/register/
WARNING 2025-05-12 21:15:40,306 basehttp 11464 1056 "POST /api/register/ HTTP/1.1" 400 5669
WARNING 2025-05-12 21:16:24,726 log 11464 3312 Bad Request: /api/register/
WARNING 2025-05-12 21:16:24,728 basehttp 11464 3312 "POST /api/register/ HTTP/1.1" 400 5608
INFO 2025-05-12 21:17:11,413 basehttp 11464 8964 "POST /api/register/ HTTP/1.1" 201 5574
WARNING 2025-05-12 21:17:22,980 log 11464 11940 Not Found: /api/
WARNING 2025-05-12 21:17:22,990 basehttp 11464 11940 "GET /api/ HTTP/1.1" 404 4518
WARNING 2025-05-12 21:17:30,037 log 11464 8108 Unauthorized: /api/distributors/
WARNING 2025-05-12 21:17:30,041 basehttp 11464 8108 "GET /api/distributors/ HTTP/1.1" 401 5337
WARNING 2025-05-12 21:17:31,569 log 11464 8108 Unauthorized: /api/distributors/
WARNING 2025-05-12 21:17:31,580 basehttp 11464 8108 "GET /api/distributors/ HTTP/1.1" 401 5337
WARNING 2025-05-12 21:17:41,013 log 11464 10416 Not Found: /api/
WARNING 2025-05-12 21:17:41,041 basehttp 11464 10416 "GET /api/ HTTP/1.1" 404 4518
WARNING 2025-05-12 21:32:12,686 log 11464 8680 Unauthorized: /api/distributors/
WARNING 2025-05-12 21:32:12,733 basehttp 11464 8680 "GET /api/distributors/ HTTP/1.1" 401 5337
